category_id,subcategory_id,subcategory_name,product_id,name,slug,thumbnail,share_url,packaging,published,unit_price,bulk_price,unit_size,size_format,selling_method,is_new,price_decreased,date
51,824,Chorizo,58247,Mini chorizo ibérico extra La Hacienda del ibérico,mini-chorizo-iberico-extra-hacienda-iberico-pieza,https://prod-mercadona.imgix.net/images/dc134ad77e68f1b9e89b4c2ce4f35ad4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58247/mini-chorizo-iberico-extra-hacienda-iberico-pieza,Pieza,True,2.65,13.25,0.2,kg,0,False,False,2025-12-03
51,824,Chorizo,54105,Chorizo de Tarancón Bricio,chorizo-tarancon-bricio,https://prod-mercadona.imgix.net/images/4b8175b7ecd7036cf61607512296492b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/54105/chorizo-tarancon-bricio,,True,3.20,3.20,1.0,ud,0,False,False,2025-12-03
51,824,Chorizo,58160,Chorizo cular ibérico extra La Hacienda del ibérico,chorizo-cular-iberico-extra-hacienda-iberico-pieza,https://prod-mercadona.imgix.net/images/0d34bb57bf8937b93a13f1738056ec2a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58160/chorizo-cular-iberico-extra-hacienda-iberico-pieza,Pieza,True,9.50,19.00,0.5,kg,0,False,False,2025-12-03
51,824,Chorizo,58264,Chorizo cular ibérico extra La Hacienda del ibérico,chorizo-cular-iberico-extra-hacienda-iberico-pieza,https://prod-mercadona.imgix.net/images/c8fc9cc072021fd94b83d1115b646245.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58264/chorizo-cular-iberico-extra-hacienda-iberico-pieza,Pieza,True,18.62,19.00,0.98,kg,0,False,False,2025-12-03
51,824,Chorizo,58270,Chorizo de bellota ibérico cular Covap,chorizo-bellota-iberico-cular-covap-pieza,https://prod-mercadona.imgix.net/images/0067da30f4a35ff1f4b9775674e1a518.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58270/chorizo-bellota-iberico-cular-covap-pieza,Pieza,True,27.00,27.00,1.0,kg,0,False,False,2025-12-03
51,824,Chorizo,58245,Chorizo de bellota ibérico La hacienda del ibérico,chorizo-bellota-iberico-hacienda-iberico-pieza,https://prod-mercadona.imgix.net/images/9917b739666e34a66405ef308096f242.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58245/chorizo-bellota-iberico-hacienda-iberico-pieza,Pieza,True,10.26,27.00,0.38,kg,0,False,False,2025-12-03
51,824,Chorizo,23145,Chorizo sarta extra ahumado De León,chorizo-sarta-extra-ahumado-leon-pieza,https://prod-mercadona.imgix.net/images/55f73ec8e2dc43d2b052f6caedde4caf.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/23145/chorizo-sarta-extra-ahumado-leon-pieza,Pieza,True,4.30,12.29,0.35,kg,0,False,False,2025-12-03
51,824,Chorizo,23146,Chorizo sarta extra picante De León,chorizo-sarta-extra-picante-ahumado-leon-pieza,https://prod-mercadona.imgix.net/images/6fb54d37d3c626d7de58668ea3cac3cb.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/23146/chorizo-sarta-extra-picante-ahumado-leon-pieza,Pieza,True,4.30,12.29,0.35,kg,0,False,False,2025-12-03
51,824,Chorizo,15350,Mini chorizo cruce duroc extra Hacendado,mini-chorizo-cruce-duroc-extra-hacendado-pieza,https://prod-mercadona.imgix.net/images/80f1683b76921c91a7cc86cebfe9e172.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/15350/mini-chorizo-cruce-duroc-extra-hacendado-pieza,Pieza,True,2.00,10.00,0.2,kg,0,False,False,2025-12-03
51,302,Lomo y otros,86444,Lomo embuchado Hacendado lonchas,lomo-embuchado-hacendado-lonchas,https://prod-mercadona.imgix.net/images/7615ebc114e1a633b60600037dad4072.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86444/lomo-embuchado-hacendado-lonchas,,True,2.70,18.00,0.15,kg,0,False,False,2025-12-03
51,302,Lomo y otros,86442,Cabecero de lomo Hacendado lonchas,cabecero-lomo-hacendado-lonchas,https://prod-mercadona.imgix.net/images/64c4c0e1a4675b15cc36e11f67e8099d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86442/cabecero-lomo-hacendado-lonchas,,True,2.70,18.00,0.15,kg,0,False,False,2025-12-03
51,302,Lomo y otros,58261,Lomo de cebo ibérico cortado a máquina,lomo-cebo-iberico-cortado-maquina-envasado-vacio-paquete,https://prod-mercadona.imgix.net/images/636ae4407fb5ee589939e62acb3ba6b7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58261/lomo-cebo-iberico-cortado-maquina-envasado-vacio-paquete,Paquete,True,4.95,55.00,0.09,kg,0,False,False,2025-12-03
51,302,Lomo y otros,58230,Surtido de ibéricos La Hacienda del ibérico,surtido-ibericos-hacienda-iberico-contiene-jamon-cebo-chorizo-cana-lomo-cebo-salchichon-paquete,https://prod-mercadona.imgix.net/images/e2a85eb77431e734496498c30e0599b6.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58230/surtido-ibericos-hacienda-iberico-contiene-jamon-cebo-chorizo-cana-lomo-cebo-salchichon-paquete,Paquete,True,6.50,32.50,0.2,kg,0,False,False,2025-12-03
51,302,Lomo y otros,12282,Lomo de pavo Hacendado lonchas,lomo-pavo-hacendado-lonchas,https://prod-mercadona.imgix.net/images/d20572805b8125e8fd1fd3fe75fdccb6.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/12282/lomo-pavo-hacendado-lonchas,,True,3.20,25.60,0.125,kg,0,False,False,2025-12-03
51,302,Lomo y otros,54053,Lomo Hacendado,lomo-hacendado-pieza,https://prod-mercadona.imgix.net/images/7147e883ae9a96d0f38020aca77e1dd0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/54053/lomo-hacendado-pieza,Pieza,True,6.13,17.50,0.35,kg,0,False,False,2025-12-03
51,302,Lomo y otros,58166,Caña de lomo cebo ibérico La Hacienda del ibérico,cana-lomo-cebo-iberico-hacienda-iberico-pieza,https://prod-mercadona.imgix.net/images/e489a2e1c279f520a311d134ebad2399.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58166/cana-lomo-cebo-iberico-hacienda-iberico-pieza,Pieza,True,19.35,45.00,0.43,kg,0,False,False,2025-12-03
51,302,Lomo y otros,58260,Caña de lomo cebo ibérico La Hacienda del ibérico,cana-lomo-cebo-iberico-hacienda-iberico-pieza,https://prod-mercadona.imgix.net/images/6b5a6a214ba0cef30a42eecc37a26829.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58260/cana-lomo-cebo-iberico-hacienda-iberico-pieza,Pieza,True,72.00,45.00,1.6,kg,0,False,False,2025-12-03
51,302,Lomo y otros,5840,Presa de bellota ibérica La Hacienda del Ibérico,presa-bellota-iberica-hacienda-iberico-pieza,https://prod-mercadona.imgix.net/images/fc0e81e4558a160d284e089696372dd2.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/5840/presa-bellota-iberica-hacienda-iberico-pieza,Pieza,True,29.40,60.00,0.49,kg,0,False,False,2025-12-03
51,302,Lomo y otros,21451,Presa de cerdo ibérica La Hacienda,presa-cerdo-iberica-hacienda,https://prod-mercadona.imgix.net/images/a0b783fa1e04d2852bf845e8bc137819.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/21451/presa-cerdo-iberica-hacienda,,True,5.50,55.00,0.1,kg,0,False,False,2025-12-03
52,303,Bacón,59066,Bacón Hacendado cintas,bacon-hacendado-cintas-pack-2,https://prod-mercadona.imgix.net/images/4bc800b57ae22a3a9d75db8e38350cb7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59066/bacon-hacendado-cintas-pack-2,Pack-2,True,2.30,9.20,0.25,kg,0,False,False,2025-12-03
52,303,Bacón,53500,Bacón Oscar Mayer lonchas,bacon-oscar-mayer-lonchas-paquete,https://prod-mercadona.imgix.net/images/bd977d11a572cea8180647f16adfffdf.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53500/bacon-oscar-mayer-lonchas-paquete,Paquete,True,2.40,16.00,0.15,kg,0,False,False,2025-12-03
52,303,Bacón,59169,Bacón ahumado Monells lonchas,bacon-ahumado-monells-lonchas-paquete,https://prod-mercadona.imgix.net/images/351f6c6a659e6e3247f9d76320448b89.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59169/bacon-ahumado-monells-lonchas-paquete,Paquete,True,2.30,10.95,0.21,kg,0,False,False,2025-12-03
52,303,Bacón,59170,Bacón ahumado sin corteza Monells,bacon-ahumado-sin-corteza-monells-pieza,https://prod-mercadona.imgix.net/images/609eec641d2ed8c2f8e646c6aea56d4c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59170/bacon-ahumado-sin-corteza-monells-pieza,Pieza,True,3.10,10.00,0.31,kg,0,False,False,2025-12-03
52,303,Bacón,59103,Bacon adobado La Alegría curado,bacon-adobado-alegria-curado-pieza,https://prod-mercadona.imgix.net/images/6c7211c68f341fd1eb4bead59942fe2b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/59103/bacon-adobado-alegria-curado-pieza,Pieza,True,3.06,11.35,0.27,kg,0,False,False,2025-12-03
52,303,Bacón,58220,Panceta salada ibérica La Hacienda del ibérico,panceta-salada-iberica-hacienda-iberico-paquete,https://prod-mercadona.imgix.net/images/e8def2c47d494dda5c777a09ad68ec64.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58220/panceta-salada-iberica-hacienda-iberico-paquete,Paquete,True,3.60,10.00,0.36,kg,0,False,False,2025-12-03
52,303,Bacón,1894,Panceta oreada,panceta-oreada-paquete,https://prod-mercadona.imgix.net/images/113b953f32f2eb1ebd94331e39739a2b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/1894/panceta-oreada-paquete,Paquete,True,3.47,13.10,0.265,kg,0,False,False,2025-12-03
52,303,Bacón,58112,Bacón adobado curado La Alegría,bacon-adobado-curado-alegria-paquete,https://prod-mercadona.imgix.net/images/bd0c0606b18bab8eeaa6282a2e167689.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/58112/bacon-adobado-curado-alegria-paquete,Paquete,True,2.45,16.33,0.15,kg,0,False,False,2025-12-03
52,303,Bacón,29606,Panceta curada sin corteza La Selva lonchas,panceta-curada-sin-corteza-selva-lonchas-paquete,https://prod-mercadona.imgix.net/images/e36d77fec872a6ca1491b09b9531dea7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/29606/panceta-curada-sin-corteza-selva-lonchas-paquete,Paquete,True,2.65,13.25,0.2,kg,0,False,False,2025-12-03
52,304,Salchichas,53141,Salchichas cocidas estilo Frankfurt Hacendado de pollo y cerdo sabor ahumado,salchichas-cocidas-estilo-frankfurt-hacendado-pollo-cerdo-sabor-ahumado-pack-4,https://prod-mercadona.imgix.net/images/d3ca58a7c971dab07cb0095a4391f33b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53141/salchichas-cocidas-estilo-frankfurt-hacendado-pollo-cerdo-sabor-ahumado-pack-4,,True,1.90,2.70,0.704,kg,0,False,False,2025-12-03
52,304,Salchichas,53056,Salchichas cocidas Hacendado de pollo y pavo sabor ahumado,salchichas-cocidas-hacendado-pollo-pavo-sabor-ahumado-pack-2,https://prod-mercadona.imgix.net/images/bc448920798e980adcb115f6b1a91d94.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53056/salchichas-cocidas-hacendado-pollo-pavo-sabor-ahumado-pack-2,,True,1.40,3.50,0.4,kg,0,False,False,2025-12-03
52,304,Salchichas,53012,Salchichas cocidas Schara de cerdo ahumadas,salchichas-cocidas-schara-cerdo-ahumadas-pack-2,https://prod-mercadona.imgix.net/images/89f97bcb8605eac58678430d998e8030.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53012/salchichas-cocidas-schara-cerdo-ahumadas-pack-2,Pack-2,True,4.25,12.50,0.34,kg,0,False,False,2025-12-03
52,304,Salchichas,53030,Salchichas cocidas estilo Viena con queso Hacendado de pollo y cerdo sabor ahumado,salchichas-cocidas-estilo-viena-con-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-2,https://prod-mercadona.imgix.net/images/866ff7ce472d2428ea28b52f90f2b823.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53030/salchichas-cocidas-estilo-viena-con-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-2,Pack-2,True,1.60,4.00,0.4,kg,0,False,False,2025-12-03
52,304,Salchichas,52884,"Salchichas cocidas con leche Campofrío de pollo, cerdo y pavo",salchichas-cocidas-con-leche-campofrio-pollo-cerdo-pavo-paquete,https://prod-mercadona.imgix.net/images/e5c0f7e1ba0e4de7b00eb90b6fc16d0c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52884/salchichas-cocidas-con-leche-campofrio-pollo-cerdo-pavo-paquete,Paquete,True,1.25,7.35,0.17,kg,0,False,False,2025-12-03
52,304,Salchichas,53015,Salchichas cocidas hot dog bocadillo Oscar Mayer Classic de pollo y cerdo sabor ahumado,salchichas-cocidas-hot-dog-bocadillo-oscar-mayer-classic-pollo-cerdo-sabor-ahumado-paquete,https://prod-mercadona.imgix.net/images/a6b6e3f0bd9a9ca915e2e3c248aceea7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53015/salchichas-cocidas-hot-dog-bocadillo-oscar-mayer-classic-pollo-cerdo-sabor-ahumado-paquete,Paquete,True,1.85,6.73,0.275,kg,0,False,False,2025-12-03
52,304,Salchichas,53100,Salchichas cocidas estilo Frankfurt con queso Hacendado de pollo y cerdo sabor ahumado,salchichas-cocidas-estilo-frankfurt-con-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-4,https://prod-mercadona.imgix.net/images/be775f03eaaecbee74b87fd5206564dd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53100/salchichas-cocidas-estilo-frankfurt-con-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-4,,True,1.95,3.05,0.64,kg,0,False,False,2025-12-03
52,304,Salchichas,53059,Salchichas cocidas bocata Hacendado de pollo y pavo sabor ahumado,salchichas-cocidas-bocata-hacendado-pollo-pavo-sabor-ahumado-pack-2,https://prod-mercadona.imgix.net/images/5d0f719e7d043babbd24d60924135323.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53059/salchichas-cocidas-bocata-hacendado-pollo-pavo-sabor-ahumado-pack-2,,True,1.90,4.75,0.4,kg,0,False,False,2025-12-03
52,304,Salchichas,53143,Salchichas cocidas bocata gourmet Hacendado de cerdo sabor ahumado,salchichas-cocidas-bocata-gourmet-hacendado-cerdo-sabor-ahumado-pack-2,https://prod-mercadona.imgix.net/images/40ccbb2eed565a35c28ada56645d3eac.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53143/salchichas-cocidas-bocata-gourmet-hacendado-cerdo-sabor-ahumado-pack-2,,True,2.30,6.57,0.35,kg,0,False,False,2025-12-03
52,304,Salchichas,5815,Salchichas cocidas de cerdo estilo Bratwurst Hacendado,salchichas-cocidas-cerdo-estilo-bratwurst-hacendado-pack-2,https://prod-mercadona.imgix.net/images/6e5c25a7ee7554b2cc2402d6b9cf0e8f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/5815/salchichas-cocidas-cerdo-estilo-bratwurst-hacendado-pack-2,Pack-2,True,2.40,6.86,0.35,kg,0,False,False,2025-12-03
52,304,Salchichas,53048,Salchichas cocidas bocata queso Hacendado,salchichas-cocidas-bocata-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-2,https://prod-mercadona.imgix.net/images/58e71ded2246f4d235f4df2a310fdfe1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53048/salchichas-cocidas-bocata-queso-hacendado-pollo-cerdo-sabor-ahumado-pack-2,Pack-2,True,1.95,5.57,0.35,kg,0,False,False,2025-12-03
52,304,Salchichas,53032,Salchichas cocidas bocata Hacendado,salchichas-cocidas-bocata-hacendado-pollo-cerdo-sabor-ahumado-paquete,https://prod-mercadona.imgix.net/images/6334128b6f334444a582d0e160336def.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53032/salchichas-cocidas-bocata-hacendado-pollo-cerdo-sabor-ahumado-paquete,,True,1.80,5.14,0.35,kg,0,False,False,2025-12-03
52,304,Salchichas,53041,Salchichas cocidas Frankfurt La Selva,salchichas-cocidas-frankfurt-selva-tarro,https://prod-mercadona.imgix.net/images/d56e302573078dd6ae6af008a0fbf549.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53041/salchichas-cocidas-frankfurt-selva-tarro,Tarro,True,2.40,5.22,0.46,kg,0,False,False,2025-12-03
52,304,Salchichas,53007,Salchichas cocidas estilo Frankfurt Campofrío sabor ahumado,salchichas-cocidas-estilo-frankfurt-campofrio-sabor-ahumado-pack-4,https://prod-mercadona.imgix.net/images/4a86d08934403ed05ed425b1606f6274.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/53007/salchichas-cocidas-estilo-frankfurt-campofrio-sabor-ahumado-pack-4,,True,2.45,4.38,0.56,kg,0,False,False,2025-12-03
52,304,Salchichas,11516,Salchichas cocidas de cerdo Hacendado estilo parrillero,salchichas-cocidas-estilo-parrillero-hacendado-cerdo-paquete,https://prod-mercadona.imgix.net/images/a4422aeb427938f9309efa518752f4e8.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/11516/salchichas-cocidas-estilo-parrillero-hacendado-cerdo-paquete,Paquete,True,2.40,8.00,0.3,kg,0,False,False,2025-12-03
53,306,Queso untable,51203,Queso untar suave de vaca Hacendado,queso-untar-suave-vaca-hacendado-tarrina,https://prod-mercadona.imgix.net/images/18901ca537c8de2c4c77f69baf4ee430.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51203/queso-untar-suave-vaca-hacendado-tarrina,Tarrina,True,1.45,4.83,0.3,kg,0,False,False,2025-12-03
53,306,Queso untable,51073,Queso untar original Philadelphia,queso-untar-original-philadelphia-tarrina,https://prod-mercadona.imgix.net/images/1489ec9201bb07df10b421e1598217e3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51073/queso-untar-original-philadelphia-tarrina,Tarrina,True,2.85,10.56,0.27,kg,0,False,False,2025-12-03
53,306,Queso untable,51079,Queso untar light Philadelphia,queso-untar-light-philadelphia-tarrina,https://prod-mercadona.imgix.net/images/1a7ff652c2508d92c72cd6058c70a29a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51079/queso-untar-light-philadelphia-tarrina,Tarrina,True,2.85,10.56,0.27,kg,0,False,False,2025-12-03
53,306,Queso untable,51223,Queso untar light de vaca Hacendado,queso-untar-light-vaca-hacendado-tarrina,https://prod-mercadona.imgix.net/images/1d2818584e9062155452c615168af0c1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51223/queso-untar-light-vaca-hacendado-tarrina,Tarrina,True,1.45,4.83,0.3,kg,0,False,False,2025-12-03
53,306,Queso untable,51181,Crema de queso camembert Hacendado,crema-queso-camembert-hacendado-tarrina,https://prod-mercadona.imgix.net/images/7c54037f0113375790b2d78b3746c75b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51181/crema-queso-camembert-hacendado-tarrina,Tarrina,True,1.80,12.00,0.15,kg,0,False,False,2025-12-03
53,306,Queso untable,51167,Mousse de queso de vaca con ajo y finas hierbas Hacendado,mousse-queso-vaca-con-ajo-finas-hierbas-hacendado-tarrina,https://prod-mercadona.imgix.net/images/020c63a196138f9f1209fd8cc6845f79.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51167/mousse-queso-vaca-con-ajo-finas-hierbas-hacendado-tarrina,Tarrina,True,1.65,11.00,0.15,kg,0,False,False,2025-12-03
53,306,Queso untable,51208,Queso untar de vaca con finas hierbas Hacendado,queso-untar-vaca-con-finas-hierbas-hacendado-tarrina,https://prod-mercadona.imgix.net/images/c4e1e4b4bde56c545484ee43f051e8d1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51208/queso-untar-vaca-con-finas-hierbas-hacendado-tarrina,Tarrina,True,1.85,9.25,0.2,kg,0,False,False,2025-12-03
53,306,Queso untable,51211,Queso untar con queso azul de vaca Hacendado,queso-untar-con-queso-azul-vaca-hacendado-tarrina,https://prod-mercadona.imgix.net/images/c9d50bec731f012ba2eca8db98d90442.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51211/queso-untar-con-queso-azul-vaca-hacendado-tarrina,Tarrina,True,1.90,9.50,0.2,kg,0,False,False,2025-12-03
53,306,Queso untable,51212,Queso untar sin lactosa de vaca Hacendado,queso-untar-sin-lactosa-vaca-hacendado-tarrina,https://prod-mercadona.imgix.net/images/7cf5aa8500e1805409a2362c79012fdf.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51212/queso-untar-sin-lactosa-vaca-hacendado-tarrina,Tarrina,True,1.90,9.50,0.2,kg,0,False,False,2025-12-03
53,306,Queso untable,51066,Queso untar de vaca con salmón Hacendado,queso-untar-vaca-con-salmon-hacendado-tarrina,https://prod-mercadona.imgix.net/images/47a53d4f88b4429fcd3c4e7967ff55a5.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51066/queso-untar-vaca-con-salmon-hacendado-tarrina,Tarrina,True,1.90,9.50,0.2,kg,0,False,False,2025-12-03
53,306,Queso untable,22701,Crema de queso brie con trufa Hacendado,crema-queso-brie-con-trufa-hacendado-tarrina,https://prod-mercadona.imgix.net/images/2fe8583ae92f5f717c937e0e63fc4fbe.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/22701/crema-queso-brie-con-trufa-hacendado-tarrina,Tarrina,True,1.80,12.00,0.15,kg,0,False,False,2025-12-03
53,306,Queso untable,22780,Crema de queso viejo tostado mezcla Hacendado,crema-queso-viejo-tostado-mezcla-hacendado-tarrina,https://prod-mercadona.imgix.net/images/1aa1c7b76f5a83e54d74d4a97030c15c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/22780/crema-queso-viejo-tostado-mezcla-hacendado-tarrina,Tarrina,True,1.74,11.60,0.15,kg,0,False,False,2025-12-03
53,306,Queso untable,15191,Crema de queso mascarpone y queso azul Hacendado,crema-queso-mascarpone-queso-azul-hacendado-tarrina,https://prod-mercadona.imgix.net/images/0261763cf501cb7169cca6d5ef4396ec.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/15191/crema-queso-mascarpone-queso-azul-hacendado-tarrina,Tarrina,True,1.80,12.00,0.15,kg,0,False,False,2025-12-03
53,305,Queso fresco,52406,Queso fresco Burgos natural Hacendado,queso-fresco-burgos-natural-hacendado-pack-2,https://prod-mercadona.imgix.net/images/f720ac03cd3735edc5ec4647c7da94ec.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52406/queso-fresco-burgos-natural-hacendado-pack-2,Pack-2,True,2.05,4.10,0.5,kg,0,False,False,2025-12-03
53,305,Queso fresco,52408,Queso fresco Burgos natural Hacendado,queso-fresco-burgos-natural-hacendado-pack-4,https://prod-mercadona.imgix.net/images/3824dc695ca20c37b11efce2c2a2f8cc.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52408/queso-fresco-burgos-natural-hacendado-pack-4,Pack-4,True,1.15,4.60,0.25,kg,0,False,False,2025-12-03
53,305,Queso fresco,51050,Mozzarella fresca de vaca Hacendado,mozzarella-fresca-vaca-hacendado-paquete,https://prod-mercadona.imgix.net/images/82991bcf404ead6164e1b3b4ad79eeea.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51050/mozzarella-fresca-vaca-hacendado-paquete,Paquete,True,1.00,4.00,0.25,kg,0,False,False,2025-12-03
53,305,Queso fresco,51197,Queso feta mezcla Hacendado en dados,queso-feta-mezcla-hacendado-dados-tarrina,https://prod-mercadona.imgix.net/images/32a48eaa259c9728b5f4e60333eb2fea.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51197/queso-feta-mezcla-hacendado-dados-tarrina,Tarrina,True,2.40,6.49,0.37,kg,0,False,False,2025-12-03
53,305,Queso fresco,51044,Queso fresco de vaca Burgo de Arias,queso-fresco-vaca-burgo-arias-pack-3,https://prod-mercadona.imgix.net/images/8cf8bb11c06714be7262907f3bdb211f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51044/queso-fresco-vaca-burgo-arias-pack-3,Pack-3,True,3.30,15.28,0.216,kg,0,False,False,2025-12-03
53,305,Queso fresco,51052,Mozzarella fresca de vaca Hacendado en perlas,mozzarella-fresca-vaca-hacendado-perlas-tarrina,https://prod-mercadona.imgix.net/images/d603407549e943bb79d0b03d3c8147c8.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51052/mozzarella-fresca-vaca-hacendado-perlas-tarrina,Tarrina,True,2.00,6.67,0.3,kg,0,False,False,2025-12-03
53,305,Queso fresco,51194,Queso fresco de cabra Hacendado,queso-fresco-cabra-hacendado-tarrina,https://prod-mercadona.imgix.net/images/d76b6399702f17c89e0110c0314bf404.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51194/queso-fresco-cabra-hacendado-tarrina,Tarrina,True,2.80,11.20,0.25,kg,0,False,False,2025-12-03
53,305,Queso fresco,51071,Queso fresco batido desnatado 0% m.g Hacendado,queso-fresco-batido-desnatado-0-mg-hacendado-tarrina,https://prod-mercadona.imgix.net/images/d2f12f4f6b2de080b5aeebc8aa1a5e46.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51071/queso-fresco-batido-desnatado-0-mg-hacendado-tarrina,Tarrina,True,1.10,2.20,0.5,kg,0,False,False,2025-12-03
53,305,Queso fresco,51072,Queso fresco mascarpone de vaca Hacendado,queso-fresco-mascarpone-vaca-hacendado-tarrina,https://prod-mercadona.imgix.net/images/eec701a15d0cb0fdda6f4fcd32dabcbb.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51072/queso-fresco-mascarpone-vaca-hacendado-tarrina,Tarrina,True,2.75,11.00,0.25,kg,0,False,False,2025-12-03
53,305,Queso fresco,51191,Queso fresco de vaca Hacendado,queso-fresco-vaca-hacendado-tarrina,https://prod-mercadona.imgix.net/images/b06c07419501f3ff1f89dac54ad5fb9a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51191/queso-fresco-vaca-hacendado-tarrina,Tarrina,True,1.70,6.80,0.25,kg,0,False,False,2025-12-03
53,305,Queso fresco,50160,Queso fresco mascarpone de vaca Hacendado,queso-fresco-mascarpone-vaca-hacendado-tarrina,https://prod-mercadona.imgix.net/images/16dd82a6a51809199fdb51fbab8dcbe9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/50160/queso-fresco-mascarpone-vaca-hacendado-tarrina,Tarrina,True,5.00,10.00,0.5,kg,0,False,False,2025-12-03
53,305,Queso fresco,51201,Mozzarella fresca di bufala campana Hacendado,mozzarella-fresca-di-bufala-campana-hacendado-tarrina,https://prod-mercadona.imgix.net/images/414bf4e87775a2c715a1f2cb1182402f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/51201/mozzarella-fresca-di-bufala-campana-hacendado-tarrina,Tarrina,True,1.85,6.61,0.28,kg,0,False,False,2025-12-03
